state,session,chamber,bill_id,title,created_at,updated_at,type,subjects,serialid,serial_464208c8_41a1_4999_a4ad_858be4add44b
ny,2011-2012,lower,A 2018,Provides for the development of an environmental health tracking system within the department of health with cooperation from certain other agencies,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2109,2108
ny,2011-2012,lower,A 2018A,Provides for the development of an environmental health tracking system within the department of health with cooperation from certain other agencies,2011-05-16T00:00:00,2012-04-24T00:00:00,bill,Health,2110,2109
ny,2011-2012,lower,A 2022,Establishes the sexual assault forensic examiner grant program,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2117,2116
ny,2011-2012,lower,A 2023,"Requires any hospital that provides birthing services to provide written, educational material containing information about premature, newborn infants",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2118,2117
ny,2011-2012,lower,A 2038,"Allows the detention of a respondent of a ""sex offender requiring civil management petition"" pending trial and relates to standard of proof at trial",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,2135,2134
ny,2011-2012,lower,A 2052,Provides for notification to hospital patients upon intake of reports of hospital-acquired infections,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2151,2150
ny,2011-2012,lower,A 2059,Adds representatives of a dual diagnosis program to the advisory council on alcoholism and substance abuse services,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,2158,2157
ny,2011-2012,lower,A 2067,Establishes the disposal of prescription drugs program,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2170,2169
ny,2011-2012,lower,A 2096,Relates to the use of environmentally-sensitive cleaning and maintenance products in nursing homes and adult homes,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2208,2207
ny,2011-2012,lower,A 2096A,Relates to the use of environmentally-sensitive cleaning and maintenance products in nursing homes and adult homes,2012-01-10T00:00:00,2012-05-18T00:00:00,bill,Health,2209,2208
ny,2011-2012,lower,A 211,Requires drug manufacturers to collect unused and expired drugs from hospitals and residential health care facilities for safe disposal,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2228,2227
ny,2011-2012,lower,A 2128,Sets forth notification requirements on abortions performed on minors,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2251,2250
ny,2011-2012,lower,A 2155,Authorizes the commissioner of health to make grants to be used to help pay for the costs of conducting local blood drives,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2287,2286
ny,2011-2012,lower,A 216,Relates to prohibiting certain restaurants and food establishments from serving foods containing artificial trans fat,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2292,2291
ny,2011-2012,lower,A 217,"Directs the department of health to develop information, methods and protocols for restaurants, schools, hospitals, adult homes and child day care centers",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2307,2306
ny,2011-2012,lower,A 2186,Relates to witnesses to a health care proxy and the crime of forgery in the second degree,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2326,2325
ny,2011-2012,lower,A 219,Prohibits certain restaurants and food establishments from serving foods containing artificial trans fat,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2331,2330
ny,2011-2012,lower,A 2199,Provides for tuberculosis screenings outreach and services in epidemic areas and makes an appropriation therefor,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2341,2340
ny,2011-2012,lower,A 2230,Allows certain certified lactation consultants to purchase hypodermic syringes,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2387,2386
ny,2011-2012,lower,A 2244,Enacts the woman's right to know act; repealer,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2403,2402
ny,2011-2012,lower,A 2244A,Enacts the woman's right to know act; repealer,2012-04-26T00:00:00,2012-05-19T00:00:00,bill,Health,2404,2403
ny,2011-2012,lower,A 2267,Provides that the names of the members of the governing board and certain summary information concerning executive compensation be listed on websites,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,2429,2428
ny,2011-2012,lower,A 2268,Provides that directors of in-patient facilities and hospitals shall designate safety officers to act as special policeman,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,2430,2429
ny,2011-2012,lower,A 230,Requires nursing homes to provide potential residents with policy on granting physician privileges prior to executing agreement,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2469,2468
ny,2011-2012,lower,A 2300,Requires health care professionals to report any diagnosis of autism spectrum disorder to a registry maintained by the department of health,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2470,2469
ny,2011-2012,lower,A 2330,Makes provisions to preserve access to health care services by requiring that applications for construction not be approved without preservation,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2505,2504
ny,2011-2012,lower,A 2347,Requires physicians to report instances of methicillin resistant staphylococcus aureus infections to the commissioner of health,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2527,2526
ny,2011-2012,lower,A 2351,Establishes the sexual assault forensic examiner grant program,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2534,2533
ny,2011-2012,lower,A 236,Authorizes the sanitary code to establish regulations for separation and segregation of recyclable materials and facilities for the disposal of solid waste,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2544,2543
ny,2011-2012,lower,A 2360,"Encourages voluntary, informed vaccination against human papillomavirus (HPV)",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2545,2544
ny,2011-2012,lower,A 2360A,"Encourages voluntary, informed vaccination against human papillomavirus (HPV)",2012-01-11T00:00:00,2012-05-11T00:00:00,bill,Health,2546,2545
ny,2011-2012,lower,A 2361,Establishes the child stat the children's disease tracking system program,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2547,2546
ny,2011-2012,lower,A 2392,Requires every golf course to make available at least one functional cardiac defibrillator,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2587,2586
ny,2011-2012,lower,A 2424,Requires the commissioner for people with developmental disabilities to take certain actions upon significant service reduction at a state facility,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,2631,2630
ny,2011-2012,lower,A 2425,Requires office of alcoholism and substance abuse services to establish a curriculum for course of instruction on adolescent problem gambling in grades 4 through 12,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,2632,2631
ny,2011-2012,lower,A 2425A,Requires office of alcoholism and substance abuse services to establish a curriculum for course of instruction on adolescent problem gambling in grades 4 through 12,2011-05-05T00:00:00,2012-04-25T00:00:00,bill,Health|Legal Issues,2633,2632
ny,2011-2012,lower,A 2425B,Requires office of alcoholism and substance abuse services to establish a curriculum for course of instruction on adolescent problem gambling in grades 4 through 12,2011-05-05T00:00:00,2012-04-25T00:00:00,bill,Health|Legal Issues,2634,2633
ny,2011-2012,lower,A 2425C,Requires office of alcoholism and substance abuse services to establish a curriculum for course of instruction on adolescent problem gambling in grades 4 through 12,2012-01-21T00:00:00,2012-04-25T00:00:00,bill,Health|Legal Issues,2635,2634
ny,2011-2012,lower,A 2473,Establishes the transition authorization panel demonstration program,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2697,2696
ny,2011-2012,lower,A 2474,Enacts the health care consumer and provider protection act relating to collective negotiations by health care providers with certain health care plans,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2698,2697
ny,2011-2012,lower,A 2474A,Enacts the health care consumer and provider protection act relating to collective negotiations by health care providers with certain health care plans,2011-05-16T00:00:00,2012-05-08T00:00:00,bill,Health,2699,2698
ny,2011-2012,lower,A 2478,Expands the scope of a study regarding the risks and dangers associated with female genital mutilation,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2703,2702
ny,2011-2012,lower,A 248,Provides for quality standards for dental prosthetic devices and for disclosure of the manufacturing location of such devices,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2705,2704
ny,2011-2012,lower,A 2491,Requires inmates to be evaluated and treated for alcoholism and drug abuse,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,2718,2717
ny,2011-2012,lower,A 2497,Includes certain rehabilitation hospitals within the definition of inpatient care services for purposes of providing child health insurance plan coverage,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2726,2725
ny,2011-2012,lower,A 2503,Assures the appointment of an on-site chief executive officer at each hospital operated by the New York city health and hospitals corporation,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2735,2734
ny,2011-2012,lower,A 2517,Provides that a sponsoring agency must make a presentation at a public hearing before a residential facility for the disabled may be placed in a municipality,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,2750,2749
ny,2011-2012,lower,A 2518,Prohibits HIV or AIDS infected health care professionals from performing procedures that risk transmission to the patient without consent; repealer,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2751,2750
ny,2011-2012,lower,A 2519,Creates a public umbilical cord blood banking program,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2752,2751
ny,2011-2012,lower,A 2547,Relates to the sale of tobacco products over the internet,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2788,2787
ny,2011-2012,lower,A 2550,Prohibits approved providers of child health insurance coverage from discriminating against health care providers not participating in the insurers network,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2792,2791
ny,2011-2012,lower,A 2562,Prohibits the sale or the use of high-fructose corn syrup in any food products,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2806,2805
ny,2011-2012,lower,A 2612,Creates the human cloning prohibition act,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2872,2871
ny,2011-2012,lower,A 2642,Requires at least two qualified individuals to be present supervising a public or school pool when instructional activity is taking place,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2910,2909
ny,2011-2012,lower,A 265,Renames and broadens the geriatric service demonstration program to include older adults with mental health disabilities and chemical dependence,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,2919,2918
ny,2011-2012,lower,A 2668,Establishes the nurse practitioner loan repayment program,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2941,2940
ny,2011-2012,lower,A 2682,Requires notice to emergency personnel of exposure to HIV infected persons,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2959,2958
ny,2011-2012,lower,A 2693,Includes chiropractors in health maintenance organizations,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,2971,2970
ny,2011-2012,lower,A 2725,Makes an appropriation for the local long term care ombudsman program,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,3010,3009
ny,2011-2012,lower,A 2756,Requires hospital to offer DNA testing of newborns or take blood samples from newborns for future DNA testing,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,3047,3046
ny,2011-2012,lower,A 2757,Provides reimbursement to licensed not-for-profit corporations providing the office of mental retardation and developmental disabilities services for retirement cost,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health|Legal Issues,3048,3047
ny,2011-2012,lower,A 2812,Authorizes the immunization against hepatitis B of minors capable of consent who are housed in a local or state correctional facility,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,3114,3113
ny,2011-2012,lower,A 2813,Establishes a program in the department of health to arrange for the provision of services to the disabled in the most integrated setting,2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,3115,3114
ny,2011-2012,lower,A 283,"Provides a program to promote leukemia, lymphoma and myeloma research, education and treatment and establishes the leukemia, lymphoma and myeloma research, education",2011-05-05T00:00:00,2012-10-16T00:00:00,bill,Health,3136,3135
ny,2011-2012,lower,A 283A,"Provides a program to promote leukemia, lymphoma and myeloma research, education and treatment and establishes the leukemia, lymphoma and myeloma research, education",2012-01-19T00:00:00,2012-04-17T00:00:00,bill,Health,3147,3146
